z,quality
386,0.002
387,0.002
388,0.002
389,0.002
390,0.002
391,0.002
392,0.003
393,0.003
394,0.003
395,0.003
396,0.003
397,0.003
398,0.003
399,0.003
400,0.003
401,0.003
402,0.003
403,0.003
404,0.003
405,0.003
406,0.003
407,0.003
408,0.003
409,0.003
410,0.003
411,0.003
412,0.003
413,0.003
414,0.003
415,0.003
416,0.003
417,0.003
418,0.003
419,0.003
420,0.003
421,0.004
422,0.004
423,0.004
424,0.004
425,0.004
426,0.004
427,0.004
428,0.004
429,0.004
430,0.004
431,0.004
432,0.004
433,0.004
434,0.004
435,0.004
436,0.005
437,0.005
438,0.006
439,0.007
440,0.007
441,0.007
442,0.006
443,0.005
444,0.004
445,0.003
446,0.002
447,0.002
448,0.001
449,9.603E-4
450,8.010E-4
451,6.990E-4
452,6.353E-4
453,6.017E-4
454,5.664E-4
455,5.555E-4
456,5.427E-4
457,5.353E-4
458,5.312E-4
459,5.233E-4
460,5.201E-4
461,5.221E-4
462,5.206E-4
463,5.171E-4
464,5.166E-4
465,5.144E-4
466,5.201E-4
467,5.271E-4
468,5.424E-4
469,5.604E-4
470,5.661E-4
471,5.683E-4
472,5.586E-4
473,5.499E-4
474,5.240E-4
475,5.150E-4
476,5.150E-4
477,5.095E-4
478,5.068E-4
479,5.118E-4
480,5.115E-4
481,5.110E-4
482,5.154E-4
483,5.150E-4
484,5.021E-4
485,5.120E-4
486,5.166E-4
487,5.055E-4
488,5.102E-4
489,5.124E-4
490,5.226E-4
491,-0.000
492,-0.000
493,-0.000
494,-0.000
495,-0.000
