z,quality
359,0.001
360,0.001
361,0.001
362,0.001
363,0.001
364,0.001
365,0.001
366,0.001
367,0.001
368,0.001
369,0.001
370,0.001
371,0.001
372,0.001
373,0.001
374,0.001
375,0.001
376,0.001
377,0.001
378,0.001
379,0.001
380,0.001
381,0.001
382,0.001
383,0.001
384,0.001
385,0.001
386,0.001
387,0.001
388,0.001
389,0.001
390,0.001
391,0.001
392,0.001
393,0.001
394,0.001
395,0.001
396,0.001
397,0.001
398,0.001
399,0.001
400,0.001
401,0.001
402,0.001
403,0.001
404,0.001
405,0.001
406,0.001
407,0.002
408,0.002
409,0.002
410,0.002
411,0.002
412,0.002
413,0.002
414,0.002
415,0.002
416,0.002
417,0.002
418,0.002
419,0.002
420,0.002
421,0.002
422,0.002
423,0.002
424,0.002
425,0.002
426,0.002
427,0.002
428,0.002
429,0.002
430,0.002
431,0.002
432,0.002
433,0.002
434,0.002
435,0.002
436,0.002
437,0.002
438,0.002
439,0.002
440,0.002
441,0.002
442,0.003
443,0.003
444,0.003
445,0.003
446,0.002
447,0.002
448,0.002
449,0.002
450,0.001
451,0.001
452,9.845E-4
453,8.347E-4
454,7.374E-4
455,6.803E-4
456,6.381E-4
457,6.117E-4
458,5.996E-4
459,5.789E-4
460,5.659E-4
461,5.556E-4
462,5.464E-4
463,5.426E-4
464,5.360E-4
465,5.365E-4
466,5.327E-4
467,5.286E-4
468,5.297E-4
469,5.262E-4
470,5.275E-4
471,5.232E-4
472,5.297E-4
473,5.298E-4
474,5.240E-4
475,5.195E-4
476,5.119E-4
477,5.135E-4
478,5.175E-4
479,5.151E-4
480,5.134E-4
481,5.111E-4
482,5.146E-4
483,5.152E-4
484,5.142E-4
485,5.137E-4
486,5.147E-4
487,5.117E-4
488,5.146E-4
489,5.121E-4
490,5.174E-4
491,5.102E-4
492,5.243E-4
493,5.921E-4
494,-0
495,-0
