z,quality
389,0.002
390,0.002
391,0.002
392,0.002
393,0.002
394,0.002
395,0.002
396,0.002
397,0.002
398,0.002
399,0.002
400,0.002
401,0.002
402,0.002
403,0.002
404,0.002
405,0.002
406,0.002
407,0.002
408,0.002
409,0.002
410,0.002
411,0.002
412,0.002
413,0.002
414,0.002
415,0.002
416,0.002
417,0.002
418,0.002
419,0.002
420,0.002
421,0.002
422,0.002
423,0.003
424,0.003
425,0.003
426,0.003
427,0.003
428,0.002
429,0.002
430,0.002
431,0.002
432,0.003
433,0.003
434,0.003
435,0.003
436,0.003
437,0.003
438,0.004
439,0.004
440,0.004
441,0.004
442,0.004
443,0.004
444,0.003
445,0.002
446,0.002
447,0.002
448,0.001
449,0.001
450,9.434E-4
451,7.893E-4
452,6.713E-4
453,5.840E-4
454,5.229E-4
455,4.898E-4
456,4.633E-4
457,4.512E-4
458,4.413E-4
459,4.295E-4
460,4.232E-4
461,4.220E-4
462,4.139E-4
463,4.100E-4
464,4.069E-4
465,4.084E-4
466,4.086E-4
467,4.087E-4
468,4.148E-4
469,4.197E-4
470,4.216E-4
471,4.180E-4
472,4.197E-4
473,4.190E-4
474,4.061E-4
475,4.029E-4
476,3.984E-4
477,3.965E-4
478,3.984E-4
479,4.009E-4
480,4.008E-4
481,4.019E-4
482,4.017E-4
483,4.073E-4
484,4.085E-4
485,4.160E-4
486,4.243E-4
487,4.303E-4
488,4.438E-4
489,4.678E-4
490,5.044E-4
491,5.102E-4
492,5.243E-4
493,5.921E-4
494,-0.000
495,-0.000
